stop_name,latitude,longitude,total_ons
MURRAY AVE AT HAZELWOOD AVE FS,40.4203,-79.9284,59.0
MURRAY AVE AT HAZELWOOD AVE FS,40.4203,-79.9284,599.0
MURRAY AVE AT HAZELWOOD AVE FS,40.4203,-79.9284,52.0
MURRAY AVE AT HAZELWOOD AVE FS,40.4203,-79.9284,56.0
MURRAY AVE AT HAZELWOOD AVE FS,40.4203,-79.9284,341.0
MURRAY AVE AT HAZELWOOD AVE FS,40.4203,-79.9284,187.0
MURRAY AVE AT HAZELWOOD AVE,40.4198,-79.9284,56.0
MURRAY AVE AT HAZELWOOD AVE,40.4198,-79.9284,40.0
MURRAY AVE AT HAZELWOOD AVE,40.4198,-79.9284,317.0
MURRAY AVE AT HAZELWOOD AVE,40.4198,-79.9284,33.0
MURRAY AVE AT HAZELWOOD AVE,40.4198,-79.9284,24.0
MURRAY AVE AT HAZELWOOD AVE,40.4198,-79.9284,323.0
MURRAY AVE AT HAZELWOOD AVE,40.4198,-79.9284,24.0
MURRAY AVE AT HAZELWOOD AVE,40.4198,-79.9284,15.0
MURRAY AVE AT HAZELWOOD AVE,40.4198,-79.9284,157.0
MURRAY AVE AT HAZELWOOD AVE,40.4198,-79.9284,136.0
MURRAY AVE AT LILAC ST,40.4231,-79.9286,108.0
MURRAY AVE AT LILAC ST,40.4231,-79.9286,153.0
MURRAY AVE AT LILAC ST,40.4231,-79.9286,887.0
MURRAY AVE AT LILAC ST,40.4231,-79.9286,96.0
MURRAY AVE AT LILAC ST,40.4231,-79.9286,112.0
MURRAY AVE AT LILAC ST,40.4231,-79.9286,1205.0
MURRAY AVE AT LILAC ST,40.4231,-79.9286,148.0
MURRAY AVE AT LILAC ST,40.4231,-79.9286,105.0
MURRAY AVE AT LILAC ST,40.4231,-79.9286,685.0
MURRAY AVE AT LILAC ST,40.4231,-79.9286,370.0
MURRAY AVE AT LILAC ST,40.4233,-79.9287,14.0
MURRAY AVE AT LILAC ST,40.4233,-79.9287,12.0
MURRAY AVE AT LILAC ST,40.4233,-79.9287,56.0
MURRAY AVE AT LILAC ST,40.4233,-79.9287,10.0
MURRAY AVE AT LILAC ST,40.4233,-79.9287,12.0
MURRAY AVE AT LILAC ST,40.4233,-79.9287,79.0
MURRAY AVE AT LILAC ST,40.4233,-79.9287,11.0
MURRAY AVE AT LILAC ST,40.4233,-79.9287,9.0
MURRAY AVE AT LILAC ST,40.4233,-79.9287,30.0
MURRAY AVE AT LILAC ST,40.4233,-79.9287,102.0
MURRAY AVE AT LORETTA ST,40.4218,-79.9288,93.0
MURRAY AVE AT LORETTA ST,40.4218,-79.9288,78.0
MURRAY AVE AT LORETTA ST,40.4218,-79.9288,395.0
MURRAY AVE AT LORETTA ST,40.4218,-79.9288,64.0
MURRAY AVE AT LORETTA ST,40.4218,-79.9288,60.0
MURRAY AVE AT LORETTA ST,40.4218,-79.9288,659.0
MURRAY AVE AT LORETTA ST,40.4218,-79.9288,80.0
MURRAY AVE AT LORETTA ST,40.4218,-79.9288,56.0
MURRAY AVE AT LORETTA ST,40.4218,-79.9288,388.0
MURRAY AVE AT LORETTA ST,40.4218,-79.9288,210.0
MURRAY AVE AT LORETTA ST,40.422,-79.9289,93.0
MURRAY AVE AT LORETTA ST,40.422,-79.9289,72.0
MURRAY AVE AT LORETTA ST,40.422,-79.9289,586.0
MURRAY AVE AT LORETTA ST,40.422,-79.9289,49.0
MURRAY AVE AT LORETTA ST,40.422,-79.9289,56.0
MURRAY AVE AT LORETTA ST,40.422,-79.9289,275.0
MURRAY AVE AT LORETTA ST,40.422,-79.9289,43.0
MURRAY AVE AT LORETTA ST,40.422,-79.9289,40.0
MURRAY AVE AT LORETTA ST,40.422,-79.9289,179.0
MURRAY AVE AT LORETTA ST,40.422,-79.9289,541.0
MURRAY AVE AT WELFER ST,40.4249,-79.9281,27.0
MURRAY AVE AT WELFER ST,40.4249,-79.9281,28.0
MURRAY AVE AT WELFER ST,40.4249,-79.9281,274.0
MURRAY AVE AT WELFER ST,40.4249,-79.9281,26.0
MURRAY AVE AT WELFER ST,40.4249,-79.9281,31.0
MURRAY AVE AT WELFER ST,40.4249,-79.9281,351.0
MURRAY AVE AT WELFER ST,40.4249,-79.9281,32.0
MURRAY AVE AT WELFER ST,40.4249,-79.9281,24.0
MURRAY AVE AT WELFER ST,40.4249,-79.9281,173.0
MURRAY AVE AT WELFER ST,40.4249,-79.9281,112.0
MURRAY AVE AT WELFER ST,40.4251,-79.9281,2.0
MURRAY AVE AT WELFER ST,40.4251,-79.9281,5.0
MURRAY AVE AT WELFER ST,40.4251,-79.9281,24.0
MURRAY AVE AT WELFER ST,40.4251,-79.9281,2.0
MURRAY AVE AT WELFER ST,40.4251,-79.9281,7.0
MURRAY AVE AT WELFER ST,40.4251,-79.9281,26.0
MURRAY AVE AT WELFER ST,40.4251,-79.9281,11.0
MURRAY AVE AT WELFER ST,40.4251,-79.9281,7.0
MURRAY AVE AT WELFER ST,40.4251,-79.9281,18.0
MURRAY AVE AT WELFER ST,40.4251,-79.9281,10.0
RONALD ST AT BEECHWOOD BLVD,40.4267,-79.9386,24.0
RONALD ST AT BEECHWOOD BLVD,40.4267,-79.9386,79.0
RONALD ST AT BEECHWOOD BLVD,40.4267,-79.9386,11.0
RONALD ST AT BEECHWOOD BLVD,40.4267,-79.9386,4.0
RONALD ST AT BEECHWOOD BLVD,40.4267,-79.9386,233.0
WINTERBURN AVE AT BIGELOW ST,40.419,-79.9399,6.0
WINTERBURN AVE AT BIGELOW ST,40.419,-79.9399,3.0
WINTERBURN AVE AT BIGELOW ST,40.419,-79.9399,76.0
WINTERBURN AVE AT BLANTON ST,40.4243,-79.9398,0.0
WINTERBURN AVE AT BLANTON ST,40.4243,-79.9398,1.0
WINTERBURN AVE AT BLANTON ST,40.4243,-79.9398,46.0
WINTERBURN AVE AT CONNOR ST,40.4205,-79.9399,0.0
WINTERBURN AVE AT CONNOR ST,40.4205,-79.9399,1.0
WINTERBURN AVE AT CONNOR ST,40.4205,-79.9399,170.0
WINTERBURN AVE AT DENMARSH ST,40.4255,-79.9398,2.0
WINTERBURN AVE AT DENMARSH ST,40.4255,-79.9398,9.0
WINTERBURN AVE AT DENMARSH ST,40.4255,-79.9398,95.0
WINTERBURN AVE AT FARNSWORTH ST FS,40.4231,-79.9399,4.0
WINTERBURN AVE AT FARNSWORTH ST FS,40.4231,-79.9399,8.0
WINTERBURN AVE AT FARNSWORTH ST FS,40.4231,-79.9399,272.0
WINTERBURN AVE AT GREENFIELD AVE,40.426,-79.9397,3.0
WINTERBURN AVE AT GREENFIELD AVE,40.426,-79.9397,2.0
WINTERBURN AVE AT GREENFIELD AVE,40.426,-79.9397,126.0
WINTERBURN AVE AT MINNESOTA ST,40.4252,-79.9398,3.0
WINTERBURN AVE AT MINNESOTA ST,40.4252,-79.9398,1.0
WINTERBURN AVE AT MINNESOTA ST,40.4252,-79.9398,55.0
WINTERBURN AVE OPP BLANTON ST,40.4245,-79.9398,0.0
WINTERBURN AVE OPP BLANTON ST,40.4245,-79.9398,3.0
WINTERBURN AVE OPP BLANTON ST,40.4245,-79.9398,59.0
WINTERBURN AVE OPP CONNOR ST,40.4204,-79.9398,3.0
WINTERBURN AVE OPP CONNOR ST,40.4204,-79.9398,2.0
WINTERBURN AVE OPP CONNOR ST,40.4204,-79.9398,166.0
WINTERBURN AVE OPP FARNSWORTH ST,40.4231,-79.9398,9.0
WINTERBURN AVE OPP FARNSWORTH ST,40.4231,-79.9398,9.0
WINTERBURN AVE OPP FARNSWORTH ST,40.4231,-79.9398,172.0
GREENFIELD AVE AT #322,40.4253,-79.9481,1.0
GREENFIELD AVE AT #322,40.4253,-79.9481,0.0
GREENFIELD AVE AT #322,40.4253,-79.9481,57.0
GREENFIELD AVE AT LORETTA ST,40.4217,-79.9297,29.0
GREENFIELD AVE AT LORETTA ST,40.4217,-79.9297,37.0
GREENFIELD AVE AT LORETTA ST,40.4217,-79.9297,664.0
WINTERBURN AVE AT GREENFIELD AVE,40.4263,-79.9398,7.0
WINTERBURN AVE AT GREENFIELD AVE,40.4263,-79.9398,17.0
WINTERBURN AVE AT GREENFIELD AVE,40.4263,-79.9398,217.0
BEECHWOOD BLVD OPP MONITOR ST FS,40.4255,-79.9268,5.0
BEECHWOOD BLVD OPP MONITOR ST FS,40.4255,-79.9268,42.0
HAZELWOOD AVE AT GREENFIELD AVE,40.4198,-79.929,8.0
BEECHWOOD BLVD AT #3735,40.4274,-79.9281,5.0
BEECHWOOD BLVD AT #3735,40.4274,-79.9281,6.0
PROVOST RD AT ARCATA ST,40.3768,-79.9942,0.0
PROVOST RD AT ARCATA ST,40.3768,-79.9942,0.0
PROVOST RD AT ARCATA ST,40.3768,-79.9942,2.0
FAIRHAVEN RD OPP STEWART AVE,40.3782,-79.9937,0.0
FAIRHAVEN RD OPP STEWART AVE,40.3782,-79.9937,2.0
FAIRHAVEN RD OPP STEWART AVE,40.3782,-79.9937,11.0
GLENBURY ST RAMP AT SOUTH BUSWAY,40.3828,-79.9966,228.0
GLENBURY ST RAMP AT SOUTH BUSWAY,40.3828,-79.9966,184.0
GLENBURY ST RAMP AT SOUTH BUSWAY,40.3828,-79.9966,13.0
GLENBURY ST RAMP AT SOUTH BUSWAY,40.3828,-79.9966,14.0
GLENBURY ST RAMP AT SOUTH BUSWAY,40.3828,-79.9966,311.0
GLENBURY ST RAMP AT SOUTH BUSWAY,40.3828,-79.9966,20.0
GLENBURY ST RAMP AT SOUTH BUSWAY,40.3828,-79.9966,187.0
GLENBURY ST RAMP AT SOUTH BUSWAY,40.3828,-79.9966,15.0
GLENBURY ST RAMP AT SOUTH BUSWAY,40.3828,-79.9966,23.0
GLENBURY ST RAMP AT SOUTH BUSWAY,40.3828,-79.9966,211.0
HWY RT 51 AT HILLVIEW ST FS,40.3813,-79.9955,1.0
HWY RT 51 AT HILLVIEW ST FS,40.3813,-79.9955,6.0
HWY RT 51 AT HILLVIEW ST FS,40.3813,-79.9955,1.0
HWY RT 51 AT HILLVIEW ST FS,40.3813,-79.9955,6.0
HWY RT 51 AT HILLVIEW ST FS,40.3813,-79.9955,0.0
HWY RT 51 AT HILLVIEW ST FS,40.3813,-79.9955,5.0
HWY RT 51 AT HILLVIEW ST FS,40.3813,-79.9955,0.0
HWY RT 51 AT HILLVIEW ST FS,40.3813,-79.9955,1.0
HWY RT 51 AT HILLVIEW ST FS,40.3813,-79.9955,2.0
HWY RT 51 AT STEWART AVE,40.3787,-79.9932,0.0
HWY RT 51 AT STEWART AVE,40.3787,-79.9932,0.0
HWY RT 51 AT STEWART AVE,40.3787,-79.9932,4.0
HWY RT 51 AT STEWART AVE,40.3787,-79.9932,0.0
HWY RT 51 AT STEWART AVE,40.3787,-79.9932,0.0
HWY RT 51 AT STEWART AVE,40.3787,-79.9932,1.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3903,-79.9982,0.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3903,-79.9982,4.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3903,-79.9982,6.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3903,-79.9982,10.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3903,-79.9982,23.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3903,-79.9982,0.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3903,-79.9982,25.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3903,-79.9982,0.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3903,-79.9982,7.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3903,-79.9982,9.0
SOUTH BUSWAY AT GLENBURY ST RAMP,40.3829,-79.9968,14.0
SOUTH BUSWAY AT GLENBURY ST RAMP,40.3829,-79.9968,17.0
SOUTH BUSWAY AT GLENBURY ST RAMP,40.3829,-79.9968,9.0
SOUTH BUSWAY AT GLENBURY ST RAMP,40.3829,-79.9968,12.0
SOUTH BUSWAY AT GLENBURY ST RAMP,40.3829,-79.9968,158.0
SOUTH BUSWAY AT GLENBURY ST RAMP,40.3829,-79.9968,4.0
SOUTH BUSWAY AT GLENBURY ST RAMP,40.3829,-79.9968,71.0
SOUTH BUSWAY AT GLENBURY ST RAMP,40.3829,-79.9968,10.0
SOUTH BUSWAY AT GLENBURY ST RAMP,40.3829,-79.9968,4.0
SOUTH BUSWAY AT GLENBURY ST RAMP,40.3829,-79.9968,104.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3876,-79.9971,0.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3876,-79.9971,46.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3876,-79.9971,0.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3876,-79.9971,1.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3876,-79.9971,103.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3876,-79.9971,5.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3876,-79.9971,76.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3876,-79.9971,8.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3876,-79.9971,5.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3876,-79.9971,44.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3852,-79.9958,2.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3852,-79.9958,163.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3852,-79.9958,14.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3852,-79.9958,12.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3852,-79.9958,270.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3852,-79.9958,17.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3852,-79.9958,193.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3852,-79.9958,17.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3852,-79.9958,10.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3852,-79.9958,162.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3904,-79.9982,0.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3904,-79.9982,0.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3904,-79.9982,1.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3904,-79.9982,1.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3904,-79.9982,9.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3904,-79.9982,1.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3904,-79.9982,1.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3904,-79.9982,1.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3904,-79.9982,1.0
SOUTH BUSWAY AT CENTRAL SHELTER,40.3904,-79.9982,10.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3877,-79.9972,0.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3877,-79.9972,1.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3877,-79.9972,0.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3877,-79.9972,1.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3877,-79.9972,14.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3877,-79.9972,1.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3877,-79.9972,3.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3877,-79.9972,0.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3877,-79.9972,1.0
SOUTH BUSWAY AT INGLEWOOD SHELTER,40.3877,-79.9972,1.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3853,-79.9959,0.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3853,-79.9959,5.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3853,-79.9959,3.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3853,-79.9959,5.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3853,-79.9959,34.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3853,-79.9959,8.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3853,-79.9959,18.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3853,-79.9959,11.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3853,-79.9959,2.0
SOUTH BUSWAY AT OVERBROOK SHELTER,40.3853,-79.9959,35.0
JUGHANDLE AT IVYGLEN ST FS,40.3824,-79.9956,24.0
JUGHANDLE AT IVYGLEN ST FS,40.3824,-79.9956,6.0
JUGHANDLE AT IVYGLEN ST FS,40.3824,-79.9956,2.0
JUGHANDLE AT IVYGLEN ST FS,40.3824,-79.9956,107.0
JUGHANDLE AT IVYGLEN ST FS,40.3824,-79.9956,0.0
JUGHANDLE AT IVYGLEN ST FS,40.3824,-79.9956,70.0
JUGHANDLE AT IVYGLEN ST FS,40.3824,-79.9956,3.0
JUGHANDLE AT IVYGLEN ST FS,40.3824,-79.9956,6.0
JUGHANDLE AT IVYGLEN ST FS,40.3824,-79.9956,80.0
SHIRE PL AT BREINING ST,40.3884,-80.0071,1.0
SHIRE PL AT BREINING ST,40.3884,-80.0071,50.0
ALLENDALE CIR AT #3604,40.4594,-80.0645,14.0
ALLENDALE CIR AT #3604,40.4594,-80.0645,16.0
ALLENDALE CIR AT #3604,40.4594,-80.0645,197.0
ALLENDALE CIR AT #3658,40.4605,-80.0637,18.0
ALLENDALE CIR AT #3658,40.4605,-80.0637,19.0
ALLENDALE CIR AT #3658,40.4605,-80.0637,281.0
ALLENDALE CIR AT #3728,40.4595,-80.0628,2.0
ALLENDALE CIR AT #3728,40.4595,-80.0628,5.0
ALLENDALE CIR AT #3728,40.4595,-80.0628,111.0
ALLENDALE ST AT CHARTIERS AVE,40.4541,-80.0597,16.0
ALLENDALE ST AT CHARTIERS AVE,40.4541,-80.0597,21.0
ALLENDALE ST AT CHARTIERS AVE,40.4541,-80.0597,214.0
ALLENDALE ST AT FAIRDALE ST,40.4554,-80.061,16.0
ALLENDALE ST AT FAIRDALE ST,40.4554,-80.061,5.0
ALLENDALE ST AT FAIRDALE ST,40.4554,-80.061,126.0
ALLENDALE ST AT FAIRDALE ST,40.4555,-80.0612,12.0
ALLENDALE ST AT FAIRDALE ST,40.4555,-80.0612,11.0
ALLENDALE ST AT FAIRDALE ST,40.4555,-80.0612,190.0
ALLENDALE ST AT MOYER ST,40.4582,-80.064,19.0
ALLENDALE ST AT MOYER ST,40.4582,-80.064,6.0
ALLENDALE ST AT MOYER ST,40.4582,-80.064,195.0
ALLENDALE ST AT STANHOPE ST,40.4571,-80.063,20.0
ALLENDALE ST AT STANHOPE ST,40.4571,-80.063,7.0
ALLENDALE ST AT STANHOPE ST,40.4571,-80.063,131.0
ALLENDALE ST AT TWEED ST,40.4566,-80.0624,22.0
ALLENDALE ST AT TWEED ST,40.4566,-80.0624,17.0
ALLENDALE ST AT TWEED ST,40.4566,-80.0624,246.0
ALLENDALE ST OPP STANHOPE ST,40.4571,-80.0628,5.0
ALLENDALE ST OPP STANHOPE ST,40.4571,-80.0628,8.0
ALLENDALE ST OPP STANHOPE ST,40.4571,-80.0628,124.0
CHARTIERS AVE AT ALLENDALE ST,40.4539,-80.0596,27.0
CHARTIERS AVE AT ALLENDALE ST,40.4539,-80.0596,4.0
CHARTIERS AVE AT ALLENDALE ST,40.4539,-80.0596,169.0
CHARTIERS AVE AT ALLENDALE ST,40.4541,-80.0595,3.0
CHARTIERS AVE AT ALLENDALE ST,40.4541,-80.0595,2.0
CHARTIERS AVE AT ALLENDALE ST,40.4541,-80.0595,43.0
CHARTIERS AVE AT CITADEL ST,40.4543,-80.0583,5.0
CHARTIERS AVE AT CITADEL ST,40.4543,-80.0583,8.0
CHARTIERS AVE AT CITADEL ST,40.4543,-80.0583,77.0
CHARTIERS AVE AT CITADEL ST FS,40.4543,-80.0583,12.0
CHARTIERS AVE AT CITADEL ST FS,40.4543,-80.0583,14.0
CHARTIERS AVE AT CITADEL ST FS,40.4543,-80.0583,129.0
CHARTIERS AVE OPP CORLISS ST,40.4505,-80.0456,3.0
CHARTIERS AVE OPP CORLISS ST,40.4505,-80.0456,2.0
CHARTIERS AVE OPP CORLISS ST,40.4505,-80.0456,78.0
CHARTIERS AVE OPP LITCHFIELD ST STEPS,40.4526,-80.0542,8.0
CHARTIERS AVE OPP LITCHFIELD ST STEPS,40.4526,-80.0542,18.0
CHARTIERS AVE OPP LITCHFIELD ST STEPS,40.4526,-80.0542,91.0
CHARTIERS AVE AT DITZLER ST,40.4539,-80.0564,6.0
CHARTIERS AVE AT DITZLER ST,40.4539,-80.0564,6.0
CHARTIERS AVE AT DITZLER ST,40.4539,-80.0564,132.0
CHARTIERS AVE AT DUBOIS ST,40.4514,-80.0505,10.0
CHARTIERS AVE AT DUBOIS ST,40.4514,-80.0505,5.0
CHARTIERS AVE AT DUBOIS ST,40.4514,-80.0505,52.0
CHARTIERS AVE AT FAIRDALE ST,40.4538,-80.0639,2.0
CHARTIERS AVE AT FAIRDALE ST,40.4538,-80.0639,2.0
CHARTIERS AVE AT FAIRDALE ST,40.4538,-80.0639,21.0
CHARTIERS AVE OPP FURMAN WAY FS,40.4538,-80.0645,27.0
CHARTIERS AVE OPP FURMAN WAY FS,40.4538,-80.0645,14.0
CHARTIERS AVE OPP FURMAN WAY FS,40.4538,-80.0645,214.0
CHARTIERS AVE AT HILLSBORO ST,40.4534,-80.0548,30.0
CHARTIERS AVE AT HILLSBORO ST,40.4534,-80.0548,30.0
CHARTIERS AVE AT HILLSBORO ST,40.4534,-80.0548,349.0
CHARTIERS AVE AT HOOVER ST,40.4534,-80.0622,28.0
CHARTIERS AVE AT HOOVER ST,40.4534,-80.0622,21.0
CHARTIERS AVE AT HOOVER ST,40.4534,-80.0622,213.0
CHARTIERS AVE AT HUXLEY ST,40.4535,-80.062,5.0
CHARTIERS AVE AT HUXLEY ST,40.4535,-80.062,5.0
CHARTIERS AVE AT HUXLEY ST,40.4535,-80.062,42.0
CHARTIERS AVE AT MUNICIPAL ST,40.4522,-80.0528,7.0
CHARTIERS AVE AT MUNICIPAL ST,40.4522,-80.0528,12.0
CHARTIERS AVE AT MUNICIPAL ST,40.4522,-80.0528,88.0
CHARTIERS AVE AT OETTING ST,40.4579,-80.0673,6.0
CHARTIERS AVE AT OETTING ST,40.4579,-80.0673,0.0
CHARTIERS AVE AT OETTING ST,40.4579,-80.0673,9.0
CHARTIERS AVE AT UNIVERSAL ST,40.4538,-80.0606,4.0
CHARTIERS AVE AT UNIVERSAL ST,40.4538,-80.0606,0.0
CHARTIERS AVE AT UNIVERSAL ST,40.4538,-80.0606,1.0
CHARTIERS AVE OPP DITZLER ST,40.454,-80.0562,8.0
CHARTIERS AVE OPP DITZLER ST,40.454,-80.0562,20.0
CHARTIERS AVE OPP DITZLER ST,40.454,-80.0562,141.0
CHARTIERS AVE OPP DUBOIS ST,40.4514,-80.0503,0.0
CHARTIERS AVE OPP DUBOIS ST,40.4514,-80.0503,3.0
CHARTIERS AVE OPP DUBOIS ST,40.4514,-80.0503,1.0
CHARTIERS AVE OPP MUNICIPAL ST,40.4522,-80.0527,11.0
CHARTIERS AVE OPP MUNICIPAL ST,40.4522,-80.0527,6.0
CHARTIERS AVE OPP MUNICIPAL ST,40.4522,-80.0527,45.0
CHARTIERS AVE AT UNIVERSAL ST,40.4537,-80.0608,2.0
CHARTIERS AVE AT UNIVERSAL ST,40.4537,-80.0608,1.0
CHARTIERS AVE AT UNIVERSAL ST,40.4537,-80.0608,31.0
FARONIA ST AT WYNETTE ST,40.4518,-80.0677,11.0
FARONIA ST AT WYNETTE ST,40.4518,-80.0677,14.0
FARONIA ST AT WYNETTE ST,40.4518,-80.0677,83.0
FARONIA ST AT WYNETTE ST,40.4518,-80.0677,1.0
FARONIA ST AT WYNETTE ST,40.4518,-80.0677,7.0
FARONIA ST AT WYNETTE ST,40.4518,-80.0677,14.0
FARONIA ST AT WYNETTE ST FS,40.4519,-80.0677,5.0
FARONIA ST AT WYNETTE ST FS,40.4519,-80.0677,1.0
FARONIA ST AT WYNETTE ST FS,40.4519,-80.0677,53.0
FARONIA ST AT WYNETTE ST FS,40.4519,-80.0677,11.0
FARONIA ST AT WYNETTE ST FS,40.4519,-80.0677,16.0
FARONIA ST AT WYNETTE ST FS,40.4519,-80.0677,138.0
JEFFERS ST AT FADETTE ST,40.452,-80.0659,15.0
JEFFERS ST AT FADETTE ST,40.452,-80.0659,2.0
JEFFERS ST AT FADETTE ST,40.452,-80.0659,22.0
JEFFERS ST AT FADETTE ST,40.452,-80.0659,1.0
JEFFERS ST AT FADETTE ST,40.452,-80.0659,5.0
JEFFERS ST AT FADETTE ST,40.452,-80.0659,46.0
JEFFERS ST AT #1330,40.453,-80.0656,2.0
JEFFERS ST AT #1330,40.453,-80.0656,1.0
JEFFERS ST AT #1330,40.453,-80.0656,49.0
JEFFERS ST AT #1330,40.453,-80.0656,41.0
JEFFERS ST AT #1330,40.453,-80.0656,34.0
JEFFERS ST AT #1330,40.453,-80.0656,184.0
JEFFERS ST AT #1331,40.4529,-80.0655,3.0
JEFFERS ST AT #1331,40.4529,-80.0655,3.0
JEFFERS ST AT #1331,40.4529,-80.0655,61.0
JEFFERS ST AT #1331,40.4529,-80.0655,3.0
JEFFERS ST AT #1331,40.4529,-80.0655,9.0
JEFFERS ST AT #1331,40.4529,-80.0655,73.0
LADOGA ST AT MIDDLETOWN RD,40.4517,-80.0694,6.0
LADOGA ST AT MIDDLETOWN RD,40.4517,-80.0694,2.0
LADOGA ST AT MIDDLETOWN RD,40.4517,-80.0694,60.0
LADOGA ST AT MIDDLETOWN RD,40.4517,-80.0694,7.0
LADOGA ST AT MIDDLETOWN RD,40.4517,-80.0694,13.0
LADOGA ST AT MIDDLETOWN RD,40.4517,-80.0694,233.0
MIDDLETOWN RD AT LADOGA ST,40.4516,-80.0693,2.0
MIDDLETOWN RD AT LADOGA ST,40.4516,-80.0693,0.0
MIDDLETOWN RD AT LADOGA ST,40.4516,-80.0693,8.0
MIDDLETOWN RD AT MUTUAL ST,40.4502,-80.0653,1.0
MIDDLETOWN RD AT MUTUAL ST,40.4502,-80.0653,4.0
MIDDLETOWN RD AT MUTUAL ST,40.4502,-80.0653,21.0
MIDDLETOWN RD AT #3205,40.4508,-80.0669,4.0
MIDDLETOWN RD AT #3205,40.4508,-80.0669,6.0
MIDDLETOWN RD AT #3205,40.4508,-80.0669,76.0
MIDDLETOWN RD AT #3206,40.4509,-80.067,0.0
MIDDLETOWN RD AT #3206,40.4509,-80.067,0.0
MIDDLETOWN RD AT #3206,40.4509,-80.067,3.0
MIDDLETOWN RD AT TYNDALL ST,40.4496,-80.0644,1.0
MIDDLETOWN RD AT TYNDALL ST,40.4496,-80.0644,4.0
MIDDLETOWN RD AT TYNDALL ST,40.4496,-80.0644,108.0
MIDDLETOWN RD AT TYNDALL ST,40.4495,-80.0642,0.0
MIDDLETOWN RD AT TYNDALL ST,40.4495,-80.0642,0.0
MIDDLETOWN RD AT TYNDALL ST,40.4495,-80.0642,6.0
MIDDLETOWN RD AT WYNETTE ST,40.4512,-80.0679,0.0
MIDDLETOWN RD AT WYNETTE ST,40.4512,-80.0679,0.0
MIDDLETOWN RD AT WYNETTE ST,40.4512,-80.0679,2.0
MOYER ST AT ALLENDALE ST,40.4583,-80.064,9.0
MOYER ST AT ALLENDALE ST,40.4583,-80.064,8.0
MOYER ST AT ALLENDALE ST,40.4583,-80.064,226.0
WEST BUSWAY AT SHERADEN STATION C,40.4526,-80.0529,444.0
